id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,min_nights_ratio,availability_rate,price_category
547,Cozy apartment near park,63105,Emma,Brooklyn,Williamsburg,40.76641,-73.92883,Shared Room,102.0,1.0,90.0,2015-06-02,7.61,19.0,4,0.0027397260273972603,0.010958904109589041,Mid-range
182,Quiet private room,90282,Lisa,Bronx,Mott Haven,40.5998,-73.91742,Private Room,132.0,5.0,360.0,2014-05-12,5.06,1.0,325,0.0136986301369863,0.8904109589041096,Mid-range
185,Modern studio,84964,James,Queens,Elmhurst,40.73379,-74.09706,Shared Room,452.0,5.0,287.0,,4.82,11.0,172,0.0136986301369863,0.4712328767123288,Luxury
407,Quiet private room,77830,Daniel,Bronx,Concourse,40.60772,-73.97267,Private Room,227.0,73.5,208.0,2012-08-01,6.34,4.0,9,0.20136986301369864,0.024657534246575342,High
720,Unknown,89055,Olivia,Queens,Flushing,40.66981,-73.81709,Shared Room,467.0,1.0,177.0,2015-09-07,2.82,3.0,42,0.0027397260273972603,0.11506849315068493,Luxury
607,Unknown,21506,Chris,Staten Island,Tompkinsville,40.89079,-73.97526,Entire Home/Apt,270.0,2.0,102.0,2012-09-15,0.96,3.0,319,0.005479452054794521,0.873972602739726,High
693,Cozy apartment near park,24506,Chris,Bronx,Fordham,40.54787,-73.70906,Private Room,-214.25,73.5,32.0,,7.33,6.0,127,0.20136986301369864,0.34794520547945207,
521,Cozy apartment near park,90080,Lisa,Brooklyn,Williamsburg,40.58745,-73.70839,Entire Home/Apt,326.0,7.0,356.0,2019-03-20,2.17,19.0,107,0.019178082191780823,0.29315068493150687,Luxury
381,Sunny room in the heart of NYC,75519,Unknown,Manhattan,East Village,40.68729,-74.06833,Private Room,298.0,30.0,153.0,2013-03-22,8.42,2.0,267,0.0821917808219178,0.7315068493150685,High
411,Cozy apartment near park,86078,Unknown,Bronx,Fordham,40.50171,-74.09617,Entire Home/Apt,31.0,1.0,211.0,2019-12-23,7.63,3.0,275,0.0027397260273972603,0.7534246575342466,Budget
635,Unknown,92452,James,Bronx,Concourse,40.65562,-73.72805,Private Room,334.0,1.0,175.0,2016-06-12,1.53,6.0,255,0.0027397260273972603,0.6986301369863014,Luxury
370,Sunny room in the heart of NYC,60468,Maria,Brooklyn,Williamsburg,40.7472,-73.85984,Shared Room,116.0,1.0,45.0,,0.15,16.0,269,0.0027397260273972603,0.736986301369863,Mid-range
853,Unknown,38316,Michael,Manhattan,Upper West Side,40.76806,-73.85904,Entire Home/Apt,340.0,5.0,332.0,2014-05-09,8.97,1.0,8,0.0136986301369863,0.021917808219178082,Luxury
875,Modern studio,85649,Michael,Manhattan,Upper West Side,40.74318,-73.82543,Private Room,143.0,1.0,114.0,,3.92,16.0,187,0.0027397260273972603,0.5123287671232877,Mid-range
794,Unknown,31818,Maria,Bronx,Riverdale,40.77796,-73.77589,Entire Home/Apt,203.0,5.0,260.0,,8.15,10.0,214,0.0136986301369863,0.5863013698630137,High
79,Unknown,46820,John,Staten Island,Stapleton,40.61403,-73.79475,Entire Home/Apt,294.0,3.0,230.0,2019-03-27,0.93,1.0,113,0.00821917808219178,0.3095890410958904,High
574,Modern studio,12074,Olivia,Bronx,Fordham,40.89116,-73.82066,Shared Room,433.0,30.0,58.0,,2.71,2.0,301,0.0821917808219178,0.8246575342465754,Luxury
638,Quiet private room,70796,Olivia,Manhattan,Upper West Side,40.7397,-73.97224,Entire Home/Apt,141.0,5.0,322.0,,7.62,13.0,162,0.0136986301369863,0.4438356164383562,Mid-range
608,Sunny room in the heart of NYC,87424,Anna,Bronx,Riverdale,40.8283,-73.75276,Entire Home/Apt,735.75,73.5,373.0,2015-06-20,9.34,7.0,287,0.20136986301369864,0.7863013698630137,Luxury
835,  Spacious 2BR  ,85381,Emma,Brooklyn,Williamsburg,40.54896,-73.94333,Entire Home/Apt,257.0,73.5,63.0,,2.62,6.0,132,0.20136986301369864,0.36164383561643837,High
69,Beautiful loft,3733,Daniel,Bronx,Fordham,40.6839,-74.06885,Entire Home/Apt,51.0,5.0,294.0,,6.41,11.0,148,0.0136986301369863,0.4054794520547945,Budget
873,Modern studio,97909,Daniel,Queens,Flushing,40.73744,-74.02156,Shared Room,298.0,5.0,313.0,,6.34,19.0,68,0.0136986301369863,0.1863013698630137,High
417,Cozy apartment near park,17361,Unknown,Brooklyn,Bushwick,40.83301,-73.77135,Private Room,152.0,73.5,121.0,2012-10-20,7.64,3.0,320,0.20136986301369864,0.8767123287671232,High
783,Modern studio,14277,John,Staten Island,Stapleton,40.82844,-73.87936,Private Room,336.0,1.0,245.0,2012-11-06,3.11,5.0,259,0.0027397260273972603,0.7095890410958904,Luxury
562,Modern studio,24642,David,Bronx,Fordham,40.72526,-73.91621,Private Room,210.0,1.0,142.0,2015-03-07,0.0,19.0,241,0.0027397260273972603,0.6602739726027397,High
68,Quiet private room,50834,Robert,Queens,Long Island City,40.62057,-74.01551,Entire Home/Apt,58.0,1.0,391.0,2015-11-05,0.09,18.0,220,0.0027397260273972603,0.6027397260273972,Budget
537,Unknown,37002,Michael,Bronx,Concourse,40.71339,-73.88899,Shared Room,236.0,5.0,330.0,,8.3,11.0,212,0.0136986301369863,0.5808219178082191,High
78,Modern studio,80254,John,Bronx,Riverdale,40.64714,-73.72115,Private Room,492.0,30.0,236.0,,4.19,5.0,82,0.0821917808219178,0.22465753424657534,Luxury
106,  Spacious 2BR  ,85058,Unknown,Manhattan,Midtown,40.57452,-73.8004,Entire Home/Apt,233.0,3.0,19.0,,1.08,18.0,171,0.00821917808219178,0.4684931506849315,High
821,Unknown,18956,Olivia,Bronx,Mott Haven,40.68855,-74.00353,Shared Room,0.0,5.0,252.0,,6.9,8.0,52,0.0136986301369863,0.14246575342465753,
639,Unknown,86603,Michael,Staten Island,Tompkinsville,40.84934,-73.93998,Shared Room,260.0,1.0,272.0,,6.84,14.0,50,0.0027397260273972603,0.136986301369863,High
560,Unknown,61812,David,Manhattan,Midtown,40.69219,-73.98422,Private Room,309.0,1.0,301.0,2018-06-22,3.92,14.0,357,0.0027397260273972603,0.9780821917808219,Luxury
801,Modern studio,87676,Daniel,Staten Island,St. George,40.71862,-73.9333,Private Room,304.0,73.5,375.0,,4.97,18.0,297,0.20136986301369864,0.8136986301369863,Luxury
691,Sunny room in the heart of NYC,90392,Sofia,Queens,Elmhurst,40.88127,-74.03146,Private Room,332.0,73.5,229.0,2019-11-02,4.77,12.0,361,0.20136986301369864,0.989041095890411,Luxury
999,Unknown,21761,John,Manhattan,East Village,40.53666,-74.08042,Entire Home/Apt,47.0,30.0,23.0,,4.98,7.0,61,0.0821917808219178,0.16712328767123288,Budget
987,Modern studio,4668,Lisa,Queens,Flushing,40.58092,-73.77391,Private Room,155.0,2.0,39.0,2012-12-27,8.48,12.0,270,0.005479452054794521,0.7397260273972602,High
914,Modern studio,71451,Unknown,Queens,Ridgewood,40.80037,-73.87138,Private Room,219.0,73.5,258.0,2018-04-03,9.76,17.0,11,0.20136986301369864,0.030136986301369864,High
736,Beautiful loft,9899,Sarah,Staten Island,Tompkinsville,40.51381,-73.98684,Entire Home/Apt,343.0,73.5,387.0,2011-02-09,7.18,5.0,67,0.20136986301369864,0.18356164383561643,Luxury
491,Modern studio,82134,Sofia,Queens,Ridgewood,40.79703,-74.05186,Entire Home/Apt,84.0,73.5,335.0,2014-04-23,9.26,11.0,38,0.20136986301369864,0.10410958904109589,Mid-range
886,Unknown,64417,David,Brooklyn,Bedford-Stuyvesant,40.57078,-74.02773,Entire Home/Apt,74.0,5.0,245.0,2018-09-06,9.73,5.0,287,0.0136986301369863,0.7863013698630137,Budget
606,Beautiful loft,98879,Robert,Queens,Ridgewood,40.56638,-73.98392,Shared Room,220.0,2.0,314.0,2016-09-20,4.73,5.0,107,0.005479452054794521,0.29315068493150687,High
364,Cozy apartment near park,34332,Emma,Brooklyn,Greenpoint,40.73373,-73.94402,Entire Home/Apt,190.0,2.0,216.0,2014-04-03,2.15,19.0,140,0.005479452054794521,0.3835616438356164,High
70,Unknown,67840,Lisa,Bronx,Riverdale,40.73555,-73.89041,Entire Home/Apt,84.0,7.0,158.0,2016-11-04,0.77,7.0,324,0.019178082191780823,0.8876712328767123,Mid-range
549,Beautiful loft,54781,Lisa,Staten Island,Tompkinsville,40.6335,-73.89287,Entire Home/Apt,735.75,73.5,247.0,,7.28,8.0,10,0.20136986301369864,0.0273972602739726,Luxury
161,Sunny room in the heart of NYC,43964,Sofia,Queens,Astoria,40.62332,-73.994,Private Room,424.0,1.0,46.0,2013-10-11,6.97,5.0,20,0.0027397260273972603,0.0547945205479452,Luxury
12,Beautiful loft,53565,Michael,Staten Island,Tompkinsville,40.84454,-73.87987,Entire Home/Apt,68.0,1.0,333.0,2019-03-01,1.67,2.0,248,0.0027397260273972603,0.6794520547945205,Budget
145,Unknown,53129,Olivia,Bronx,Riverdale,40.84756,-73.76113,Entire Home/Apt,197.0,1.0,374.0,,3.59,7.0,32,0.0027397260273972603,0.08767123287671233,High
518,Unknown,40103,Robert,Staten Island,Tompkinsville,40.5846,-74.09082,Private Room,272.0,7.0,138.0,2015-06-11,1.43,15.0,140,0.019178082191780823,0.3835616438356164,High
428,Sunny room in the heart of NYC,12109,Unknown,Staten Island,Stapleton,40.5812,-73.75473,Entire Home/Apt,0.0,7.0,111.0,,0.0,5.0,191,0.019178082191780823,0.5232876712328767,
640,Unknown,49535,Robert,Manhattan,Upper West Side,40.5322,-73.87177,Private Room,347.0,7.0,11.0,2016-08-10,5.7,1.0,241,0.019178082191780823,0.6602739726027397,Luxury
177,Cozy apartment near park,26260,Michael,Manhattan,Chelsea,40.70084,-73.73982,Entire Home/Apt,467.0,73.5,346.0,2013-02-25,1.74,5.0,85,0.20136986301369864,0.2328767123287671,Luxury
441,  Spacious 2BR  ,52199,John,Brooklyn,Williamsburg,40.85708,-73.88708,Entire Home/Apt,140.0,30.0,356.0,,6.41,10.0,337,0.0821917808219178,0.9232876712328767,Mid-range
522,Unknown,24044,Lisa,Queens,Flushing,40.69965,-73.70038,Shared Room,474.0,7.0,210.0,,4.26,15.0,171,0.019178082191780823,0.4684931506849315,Luxury
915,  Spacious 2BR  ,67433,Unknown,Bronx,Fordham,40.71404,-74.03571,Private Room,487.0,1.0,231.0,,9.27,12.0,292,0.0027397260273972603,0.8,Luxury
991,Quiet private room,29837,Sarah,Queens,Flushing,40.8589,-73.72362,Entire Home/Apt,130.0,1.0,154.0,2016-07-05,8.1,15.0,231,0.0027397260273972603,0.6328767123287671,Mid-range
689,Unknown,48777,Robert,Staten Island,Stapleton,40.83916,-73.86764,Private Room,128.0,73.5,198.0,2015-12-26,8.04,8.0,134,0.20136986301369864,0.36712328767123287,Mid-range
232,Beautiful loft,93640,Michael,Queens,Long Island City,40.67864,-73.82028,Private Room,90.0,1.0,51.0,2014-09-13,8.01,2.0,314,0.0027397260273972603,0.8602739726027397,Mid-range
211,Beautiful loft,69236,Michael,Manhattan,Midtown,40.74624,-73.83524,Shared Room,426.0,30.0,293.0,2019-03-06,0.0,3.0,112,0.0821917808219178,0.30684931506849317,Luxury
641,  Spacious 2BR  ,90610,Maria,Bronx,Mott Haven,40.68887,-73.81488,Entire Home/Apt,477.0,2.0,165.0,2013-03-05,2.08,20.0,236,0.005479452054794521,0.6465753424657534,Luxury
144,Sunny room in the heart of NYC,60243,Michael,Staten Island,Tompkinsville,40.59987,-73.81544,Private Room,389.0,2.0,389.0,2017-05-08,6.33,3.0,321,0.005479452054794521,0.8794520547945206,Luxury
754,Quiet private room,99179,Anna,Bronx,Concourse,40.53473,-73.99914,Entire Home/Apt,279.0,1.0,42.0,,6.32,11.0,48,0.0027397260273972603,0.13150684931506848,High
520,Modern studio,89335,Robert,Brooklyn,Kensington,40.76563,-73.7706,Entire Home/Apt,345.0,5.0,7.0,2013-08-05,8.64,14.0,58,0.0136986301369863,0.1589041095890411,Luxury
349,Modern studio,16167,Emma,Staten Island,Stapleton,40.54945,-74.05587,Private Room,419.0,1.0,253.0,2016-10-12,7.22,13.0,42,0.0027397260273972603,0.11506849315068493,Luxury
299,Modern studio,53978,John,Manhattan,East Village,40.57827,-73.82739,Private Room,345.0,5.0,153.0,2015-07-23,9.9,5.0,496,0.0136986301369863,1.358904109589041,Luxury
767,Modern studio,80427,Sarah,Manhattan,Upper West Side,40.75899,-73.90122,Private Room,202.0,2.0,200.0,2018-09-12,4.6,3.0,174,0.005479452054794521,0.4767123287671233,High
429,Unknown,35815,Unknown,Staten Island,Tompkinsville,40.63455,-73.91954,Private Room,268.0,7.0,209.0,2016-08-11,3.83,3.0,91,0.019178082191780823,0.2493150684931507,High
613,Cozy apartment near park,36936,Olivia,Bronx,Riverdale,40.86863,-73.85729,Entire Home/Apt,498.0,1.0,331.0,2015-11-16,0.45,2.0,356,0.0027397260273972603,0.9753424657534246,Luxury
977,Beautiful loft,82955,Chris,Manhattan,Chelsea,40.70557,-74.03275,Shared Room,366.0,30.0,83.0,2011-06-01,2.15,8.0,150,0.0821917808219178,0.410958904109589,Luxury
986,  Spacious 2BR  ,95393,David,Bronx,Mott Haven,40.78449,-73.83679,Entire Home/Apt,189.0,73.5,349.0,2017-08-05,5.6,10.0,122,0.20136986301369864,0.33424657534246577,High
9,Sunny room in the heart of NYC,33493,Lisa,Staten Island,St. George,40.58472,-73.88428,Shared Room,340.0,2.0,365.0,,3.74,8.0,264,0.005479452054794521,0.7232876712328767,Luxury
157,Unknown,32795,Anna,Manhattan,East Village,40.83794,-73.96908,Entire Home/Apt,473.0,73.5,233.0,2011-06-07,5.64,15.0,155,0.20136986301369864,0.4246575342465753,Luxury
540,Unknown,65238,Daniel,Manhattan,Harlem,40.85512,-73.71367,Private Room,105.0,7.0,326.0,2018-04-11,5.28,9.0,295,0.019178082191780823,0.8082191780821918,Mid-range
507,Beautiful loft,38587,John,Manhattan,Midtown,40.57297,-73.80258,Entire Home/Apt,257.0,73.5,357.0,,0.0,4.0,330,0.20136986301369864,0.9041095890410958,High
437,  Spacious 2BR  ,97107,Michael,Queens,Elmhurst,40.75852,-73.73244,Entire Home/Apt,407.0,5.0,358.0,,4.16,14.0,91,0.0136986301369863,0.2493150684931507,Luxury
267,Quiet private room,69714,Sarah,Brooklyn,Bushwick,40.55215,-74.04605,Entire Home/Apt,252.0,73.5,101.0,,1.97,8.0,315,0.20136986301369864,0.863013698630137,High
462,Unknown,79732,Michael,Queens,Flushing,40.859,-74.05076,Private Room,370.0,1.0,273.0,,3.33,3.0,114,0.0027397260273972603,0.31232876712328766,Luxury
577,Cozy apartment near park,36225,Sarah,Staten Island,Stapleton,40.77304,-73.99024,Private Room,37.0,2.0,394.0,2019-11-05,3.95,9.0,315,0.005479452054794521,0.863013698630137,Budget
339,Quiet private room,99991,David,Manhattan,East Village,40.88404,-73.79755,Private Room,201.0,1.0,3.0,2017-11-09,1.76,5.0,236,0.0027397260273972603,0.6465753424657534,High
256,Beautiful loft,79470,Sarah,Staten Island,Stapleton,40.675,-73.98211,Private Room,50.0,30.0,97.0,2013-09-12,7.33,18.0,140,0.0821917808219178,0.3835616438356164,Budget
948,Unknown,54117,Anna,Bronx,Concourse,40.72468,-74.02214,Entire Home/Apt,37.0,7.0,280.0,,3.79,6.0,290,0.019178082191780823,0.7945205479452054,Budget
893,Unknown,76060,Sarah,Manhattan,Upper West Side,40.86972,-73.78052,Shared Room,356.0,1.0,103.0,2011-10-05,9.23,19.0,330,0.0027397260273972603,0.9041095890410958,Luxury
666,Quiet private room,86459,Sofia,Manhattan,Upper West Side,40.68278,-74.0971,Shared Room,290.0,7.0,204.0,2012-06-12,8.37,10.0,222,0.019178082191780823,0.6082191780821918,High
561,Quiet private room,21750,Lisa,Brooklyn,Bedford-Stuyvesant,40.51363,-73.83983,Entire Home/Apt,35.0,73.5,227.0,2011-06-05,8.83,12.0,234,0.20136986301369864,0.6410958904109589,Budget
209,Unknown,59073,Daniel,Bronx,Mott Haven,40.77717,-74.08121,Private Room,438.0,7.0,198.0,2017-11-11,0.55,8.0,128,0.019178082191780823,0.3506849315068493,Luxury
288,Unknown,3453,Daniel,Brooklyn,Bedford-Stuyvesant,40.85837,-73.91501,Private Room,486.0,7.0,380.0,2011-10-09,7.25,7.0,161,0.019178082191780823,0.4410958904109589,Luxury
2,Sunny room in the heart of NYC,6695,Unknown,Staten Island,Tompkinsville,40.77926,-73.9639,Private Room,418.0,1.0,110.0,2016-02-03,0.98,15.0,176,0.0027397260273972603,0.4821917808219178,Luxury
342,Sunny room in the heart of NYC,39228,Robert,Bronx,Riverdale,40.85133,-74.0458,Private Room,104.0,1.0,27.0,,9.12,17.0,182,0.0027397260273972603,0.4986301369863014,Mid-range
270,Cozy apartment near park,81997,Emma,Bronx,Mott Haven,40.74922,-73.70308,Private Room,162.0,1.0,192.0,2019-09-01,0.61,9.0,102,0.0027397260273972603,0.27945205479452057,High
266,  Spacious 2BR  ,45062,Anna,Brooklyn,Greenpoint,40.56128,-73.83055,Private Room,287.0,7.0,228.0,2019-02-08,2.9,3.0,201,0.019178082191780823,0.5506849315068493,High
863,Beautiful loft,98113,Unknown,Staten Island,Stapleton,40.6139,-74.07884,Entire Home/Apt,78.0,30.0,104.0,2015-02-13,5.35,16.0,72,0.0821917808219178,0.19726027397260273,Mid-range
96,Modern studio,86755,Robert,Manhattan,Upper West Side,40.53602,-73.9427,Entire Home/Apt,187.0,30.0,123.0,2014-12-10,0.51,16.0,253,0.0821917808219178,0.6931506849315069,High
43,  Spacious 2BR  ,44228,James,Queens,Long Island City,40.5726,-73.86587,Entire Home/Apt,256.0,30.0,46.0,2018-06-14,3.22,14.0,53,0.0821917808219178,0.14520547945205478,High
844,Sunny room in the heart of NYC,67303,Maria,Brooklyn,Kensington,40.69094,-73.76477,Private Room,148.0,73.5,71.0,2017-06-04,1.59,5.0,110,0.20136986301369864,0.3013698630136986,Mid-range
399,Beautiful loft,65165,David,Brooklyn,Bedford-Stuyvesant,40.77073,-73.9389,Private Room,258.0,73.5,265.0,2017-05-19,6.37,14.0,225,0.20136986301369864,0.6164383561643836,High
876,  Spacious 2BR  ,10766,Anna,Bronx,Fordham,40.61492,-73.99532,Private Room,279.0,1.0,99.0,,8.78,4.0,262,0.0027397260273972603,0.7178082191780822,High
629,Modern studio,1911,Maria,Queens,Ridgewood,40.8124,-73.81519,Private Room,260.0,73.5,186.0,,7.6,11.0,345,0.20136986301369864,0.9452054794520548,High
46,Quiet private room,19958,Unknown,Staten Island,St. George,40.75908,-74.03841,Private Room,266.0,3.0,260.0,2015-07-27,9.8,13.0,124,0.00821917808219178,0.33972602739726027,High
162,Cozy apartment near park,19322,John,Manhattan,East Village,40.82804,-74.03045,Private Room,0.0,7.0,231.0,,0.96,4.0,52,0.019178082191780823,0.14246575342465753,
728,Cozy apartment near park,21948,Lisa,Brooklyn,Bedford-Stuyvesant,40.69893,-74.03667,Entire Home/Apt,202.0,73.5,142.0,,7.24,16.0,221,0.20136986301369864,0.6054794520547945,High
630,Unknown,24426,Michael,Bronx,Concourse,40.69585,-73.95316,Entire Home/Apt,50.0,73.5,351.0,2016-05-14,6.75,10.0,12,0.20136986301369864,0.03287671232876712,Budget
289,Modern studio,42222,Michael,Queens,Long Island City,40.7506,-73.76304,Shared Room,203.0,73.5,310.0,,8.65,2.0,157,0.20136986301369864,0.4301369863013699,High
590,Quiet private room,6209,John,Staten Island,St. George,40.80139,-73.73019,Shared Room,162.0,3.0,72.0,,7.55,18.0,14,0.00821917808219178,0.038356164383561646,High
939,Unknown,70695,Sofia,Brooklyn,Bedford-Stuyvesant,40.52678,-73.93001,Entire Home/Apt,176.0,1.0,142.0,2015-05-22,2.62,7.0,218,0.0027397260273972603,0.5972602739726027,High
576,Modern studio,76052,David,Bronx,Fordham,40.67102,-73.80831,Shared Room,348.0,1.0,55.0,,2.88,19.0,273,0.0027397260273972603,0.7479452054794521,Luxury
851,Quiet private room,26487,Sarah,Bronx,Mott Haven,40.88077,-74.00072,Private Room,326.0,5.0,289.0,2012-01-05,0.0,6.0,291,0.0136986301369863,0.7972602739726027,Luxury
316,  Spacious 2BR  ,28745,Chris,Manhattan,Upper West Side,40.75736,-73.90013,Private Room,62.0,30.0,8.0,2011-06-02,7.88,17.0,21,0.0821917808219178,0.057534246575342465,Budget
936,Quiet private room,53185,Chris,Manhattan,Harlem,40.89389,-73.98581,Private Room,108.0,73.5,314.0,,8.16,7.0,43,0.20136986301369864,0.1178082191780822,Mid-range
231,Modern studio,64407,Anna,Manhattan,Upper West Side,40.64626,-73.98978,Shared Room,304.0,7.0,386.0,,4.83,9.0,189,0.019178082191780823,0.5178082191780822,Luxury
810,Unknown,6339,Sarah,Brooklyn,Kensington,40.71652,-73.7563,Shared Room,419.0,73.5,295.0,,2.98,10.0,206,0.20136986301369864,0.5643835616438356,Luxury
699,Modern studio,59707,Chris,Staten Island,Stapleton,40.53638,-73.83808,Private Room,80.0,73.5,288.0,,6.44,7.0,144,0.20136986301369864,0.39452054794520547,Mid-range
869,  Spacious 2BR  ,83059,Daniel,Manhattan,Upper West Side,40.75935,-73.98075,Entire Home/Apt,289.0,73.5,172.0,,6.48,18.0,145,0.20136986301369864,0.3972602739726027,High
712,Unknown,27137,Robert,Bronx,Concourse,40.7576,-74.01459,Private Room,435.0,1.0,240.0,2012-09-21,3.01,7.0,319,0.0027397260273972603,0.873972602739726,Luxury
77,  Spacious 2BR  ,81031,Maria,Queens,Ridgewood,40.80844,-73.77638,Entire Home/Apt,122.0,1.0,369.0,2018-01-14,6.77,10.0,121,0.0027397260273972603,0.3315068493150685,Mid-range
634,Quiet private room,93931,Sarah,Brooklyn,Williamsburg,40.50749,-73.93427,Entire Home/Apt,32.0,1.0,140.0,,3.19,11.0,113,0.0027397260273972603,0.3095890410958904,Budget
248,Cozy apartment near park,62498,Sofia,Bronx,Riverdale,40.67674,-73.95369,Shared Room,146.0,3.0,79.0,2015-01-01,8.16,18.0,69,0.00821917808219178,0.18904109589041096,Mid-range
820,Unknown,47777,Emma,Queens,Elmhurst,40.80566,-73.99953,Private Room,405.0,3.0,300.0,,8.42,4.0,308,0.00821917808219178,0.8438356164383561,Luxury
825,Unknown,95904,Chris,Manhattan,Midtown,40.83091,-74.02094,Entire Home/Apt,0.0,3.0,235.0,,6.19,7.0,16,0.00821917808219178,0.043835616438356165,
477,Beautiful loft,99549,Lisa,Brooklyn,Williamsburg,40.82272,-74.06178,Private Room,186.0,5.0,358.0,2015-09-09,1.0,13.0,24,0.0136986301369863,0.06575342465753424,High
671,Modern studio,61574,Daniel,Manhattan,Midtown,40.66154,-73.74523,Private Room,410.0,1.0,127.0,2014-06-05,6.6,19.0,168,0.0027397260273972603,0.4602739726027397,Luxury
86,Cozy apartment near park,58008,Sarah,Bronx,Riverdale,40.6226,-73.85895,Shared Room,197.0,7.0,85.0,,7.27,9.0,180,0.019178082191780823,0.4931506849315068,High
470,Beautiful loft,91928,Michael,Staten Island,Tompkinsville,40.548,-74.06695,Shared Room,257.0,30.0,328.0,2019-01-04,5.73,4.0,293,0.0821917808219178,0.8027397260273973,High
226,Modern studio,74872,Sarah,Staten Island,St. George,40.75182,-74.08432,Entire Home/Apt,333.0,73.5,75.0,2011-09-03,5.17,1.0,207,0.20136986301369864,0.5671232876712329,Luxury
775,Unknown,26652,Lisa,Staten Island,Stapleton,40.63929,-73.99235,Entire Home/Apt,75.0,3.0,245.0,2013-08-03,6.45,2.0,306,0.00821917808219178,0.8383561643835616,Budget
332,Quiet private room,9250,Olivia,Brooklyn,Bedford-Stuyvesant,40.50908,-73.93339,Private Room,296.0,73.5,67.0,2018-06-14,7.38,1.0,10,0.20136986301369864,0.0273972602739726,High
234,Unknown,37167,Chris,Brooklyn,Greenpoint,40.70633,-74.00733,Shared Room,431.0,1.0,345.0,2011-08-06,0.01,13.0,80,0.0027397260273972603,0.2191780821917808,Luxury
589,Modern studio,16538,Emma,Queens,Flushing,40.87802,-73.74705,Private Room,103.0,2.0,220.0,,0.0,10.0,177,0.005479452054794521,0.4849315068493151,Mid-range
476,Quiet private room,13838,Michael,Staten Island,St. George,40.544,-73.88065,Private Room,168.0,1.0,168.0,2012-06-11,1.47,13.0,115,0.0027397260273972603,0.3150684931506849,High
937,Unknown,9817,Unknown,Queens,Elmhurst,40.72204,-73.9482,Private Room,0.0,1.0,37.0,,6.55,20.0,31,0.0027397260273972603,0.08493150684931507,
916,Beautiful loft,85928,Robert,Brooklyn,Kensington,40.68972,-73.91069,Private Room,257.0,1.0,92.0,,3.0,3.0,206,0.0027397260273972603,0.5643835616438356,High
600,Quiet private room,78095,Olivia,Brooklyn,Bedford-Stuyvesant,40.53397,-74.07044,Private Room,478.0,7.0,10.0,,6.05,13.0,77,0.019178082191780823,0.21095890410958903,Luxury
422,  Spacious 2BR  ,91861,Anna,Manhattan,East Village,40.88523,-73.85356,Private Room,466.0,7.0,168.0,,4.96,8.0,1,0.019178082191780823,0.0027397260273972603,Luxury
688,  Spacious 2BR  ,3722,Olivia,Manhattan,Harlem,40.51054,-74.01021,Private Room,371.0,2.0,125.0,,1.46,20.0,151,0.005479452054794521,0.4136986301369863,Luxury
183,Quiet private room,29091,Chris,Staten Island,Tompkinsville,40.6399,-74.03459,Private Room,272.0,3.0,383.0,2012-05-01,0.51,8.0,292,0.00821917808219178,0.8,High
618,Unknown,75060,Maria,Queens,Astoria,40.75693,-73.73941,Entire Home/Apt,187.0,2.0,382.0,2013-05-02,7.06,11.0,91,0.005479452054794521,0.2493150684931507,High
333,  Spacious 2BR  ,35079,Lisa,Bronx,Concourse,40.69446,-73.83366,Private Room,360.0,73.5,280.0,2018-10-08,1.33,8.0,156,0.20136986301369864,0.4273972602739726,Luxury
439,Unknown,93943,Chris,Brooklyn,Bedford-Stuyvesant,40.68487,-74.07072,Entire Home/Apt,136.0,30.0,195.0,,3.97,5.0,5,0.0821917808219178,0.0136986301369863,Mid-range
923,Sunny room in the heart of NYC,98037,Daniel,Queens,Elmhurst,40.62715,-74.08737,Private Room,345.0,2.0,356.0,2015-01-05,4.17,16.0,32,0.005479452054794521,0.08767123287671233,Luxury
6,Modern studio,62348,Robert,Bronx,Riverdale,40.53636,-74.08115,Private Room,100.0,1.0,78.0,,0.64,17.0,195,0.0027397260273972603,0.5342465753424658,Mid-range
530,Unknown,16362,Emma,Staten Island,St. George,40.75342,-73.91965,Private Room,222.0,1.0,92.0,2015-06-01,5.68,11.0,310,0.0027397260273972603,0.8493150684931506,High
235,Cozy apartment near park,53947,James,Staten Island,Stapleton,40.86767,-73.88016,Private Room,407.0,73.5,298.0,2016-06-27,2.27,19.0,99,0.20136986301369864,0.27123287671232876,Luxury
487,Beautiful loft,93597,Maria,Staten Island,Tompkinsville,40.561,-73.8955,Entire Home/Apt,249.0,2.0,143.0,,6.67,4.0,219,0.005479452054794521,0.6,High
952,Beautiful loft,49030,Unknown,Brooklyn,Williamsburg,40.87721,-73.96629,Entire Home/Apt,113.0,73.5,38.0,,8.82,9.0,135,0.20136986301369864,0.3698630136986301,Mid-range
498,Beautiful loft,53757,Sofia,Manhattan,Upper West Side,40.50842,-74.03483,Entire Home/Apt,122.0,1.0,201.0,2014-05-02,4.27,4.0,232,0.0027397260273972603,0.6356164383561644,Mid-range
885,  Spacious 2BR  ,95050,Lisa,Brooklyn,Williamsburg,40.75076,-73.85037,Private Room,460.0,1.0,193.0,,4.16,18.0,250,0.0027397260273972603,0.684931506849315,Luxury
946,Unknown,91312,Michael,Bronx,Fordham,40.80064,-73.7336,Entire Home/Apt,735.75,1.0,189.0,,0.0,2.0,38,0.0027397260273972603,0.10410958904109589,Luxury
